Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
HDFS-118,Bug,Major,,Namenode clients should recover from connection or Namenode restarts,This Jira discusses the client side recovery from namenode restarts; fail overs and network connectivity issues. This does not address Namenode high availability and tracks only the client side recovery.,Resolved,Fixed,,Suresh Srinivas,Suresh Srinivas,Fri; 16 Jan 2009 02:26:29 +0000,Mon; 21 Jul 2014 18:09:49 +0000,Mon; 21 Jul 2014 18:09:49 +0000,,,,,,https://issues.apache.org/jira/browse/HDFS-118
MAPREDUCE-56,Bug,Major,,Client recovery from Job tracker restarts and connectivity failures,This Jira addresses the client side recovery from Jobtracker restarts; fail overs and network connectivity issues. This does not address Jobtracker high availability and tracks only the client side recovery.,Resolved,Not A Problem,,Unassigned,Suresh Srinivas,Fri; 16 Jan 2009 02:33:37 +0000,Sat; 31 Dec 2011 09:40:20 +0000,Sat; 31 Dec 2011 09:40:20 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-56
HADOOP-5064,New Feature,Major,,Hadoop 1.0,"Hadoop 1.0 has been discussed in email alias core-dev@hadoop.apache.organd in the wiki http://wiki.apache.org/hadoop/Release1.0RequirementsThe discussion is summarized in this and in sub jiras. Further discussions will occur here rather than on email.Below are the 4 main Hadoop 1.0 task categories that have been identified so far.	Decide on the Hadoop 1.0 compatibility requirements (HADOOP-xxx)	interface Classification - visibility (public/private) and stability (HADOOP-xxx)	Interface cleanup (HADOOP-xxx)	Mechanisms to support versioning and compatibility	1.0 Features   A few features that we need before 2.0 and are likely to break 1.0 compatibility; hence we should do them by 1.0			Security (HADOOP-4487)		Client recovery from NN (HADOOP-5062) retarts and JT restarts (HADOOP-5063)",Resolved,Won't Fix,,Sanjay Radia,Sanjay Radia,Fri; 16 Jan 2009 02:39:23 +0000,Sat; 31 Dec 2011 17:45:34 +0000,Sat; 31 Dec 2011 17:45:34 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-5064
HADOOP-5065,Bug,Major,,setOutputFormatClass in mapreduce.Job fails for SequenceFileOutputFormat,The signatures for get{Input;Output}FormatClass are probably too restrictive:,Closed,Fixed,,Chris Douglas,Chris Douglas,Fri; 16 Jan 2009 03:01:04 +0000,Thu; 23 Apr 2009 19:18:02 +0000,Fri; 16 Jan 2009 06:10:33 +0000,,0.20.0,,,,https://issues.apache.org/jira/browse/HADOOP-5065
HADOOP-5066,Bug,Major,build,ant binary should not compile docs,ant binary now compiles docs. The compilation of binary itself takes around 6 minutes. Since the tar ball does not include docs; they need not be compiled.The size of binary is 17MB on my system. I could see duplicate library copies in the tar contents.For example :rw-rw-r- /             26202 2009-01-16 11:53:48 hadoop-0.21.0-dev/contrib/hdfsproxy/lib/commons-logging-api-1.0.4.jarrw-rw-r- /           2532573 2009-01-16 11:53:48 hadoop-0.21.0-dev/contrib/hdfsproxy/lib/hadoop-0.21.0-dev-core.jarrw-rw-r- /             69850 2009-01-16 11:53:48 hadoop-0.21.0-dev/contrib/hdfsproxy/lib/hadoop-0.21.0-dev-tools.jarrw-rw-r- /            516429 2009-01-16 11:53:48 hadoop-0.21.0-dev/contrib/hdfsproxy/lib/jetty-6.1.14.jarrw-rw-r- /            121070 2009-01-16 11:53:48 hadoop-0.21.0-dev/contrib/hdfsproxy/lib/junit-3.8.1.jarrw-rw-r- /            391834 2009-01-16 11:53:48 hadoop-0.21.0-dev/contrib/hdfsproxy/lib/log4j-1.2.15.jarrw-rw-r- /             15345 2009-01-16 11:53:48 hadoop-0.21.0-dev/contrib/hdfsproxy/lib/slf4j-api-1.4.3.jarrw-rw-r- /             15010 2009-01-16 11:53:48 hadoop-0.21.0-dev/contrib/hdfsproxy/lib/xmlenc-0.52.jar----------------------------------------------rw-rw-r- /           2532573 2009-01-16 11:53:51 hadoop-0.21.0-dev/hadoop-0.21.0-dev-core.jarrw-rw-r- /             69850 2009-01-16 11:53:51 hadoop-0.21.0-dev/hadoop-0.21.0-dev-tools.jarrw-rw-r- /            516429 2009-01-16 11:53:34 hadoop-0.21.0-dev/lib/jetty-6.1.14.jarrw-rw-r- /             26202 2009-01-16 11:53:34 hadoop-0.21.0-dev/lib/commons-logging-api-1.0.4.jarrw-rw-r- /            121070 2009-01-16 11:53:34 hadoop-0.21.0-dev/lib/junit-3.8.1.jarrw-rw-r- /            391834 2009-01-16 11:53:34 hadoop-0.21.0-dev/lib/log4j-1.2.15.jarrw-rw-r- /             15345 2009-01-16 11:53:34 hadoop-0.21.0-dev/lib/slf4j-api-1.4.3.jarrw-rw-r- /             15010 2009-01-16 11:53:34 hadoop-0.21.0-dev/lib/xmlenc-0.52.jar,Closed,Fixed,,Giridharan Kesavan,Amareshwari Sriramadasu,Fri; 16 Jan 2009 06:17:30 +0000,Thu; 23 Apr 2009 19:18:02 +0000,Wed; 4 Mar 2009 06:03:22 +0000,,0.21.0,,,HADOOP-5390,https://issues.apache.org/jira/browse/HADOOP-5066
HADOOP-5067,Bug,Major,,Failed/Killed attempts column in jobdetails.jsp does not show the number of failed/killed attempts correctly,I see one of the task failures when i see it from the taskdetails.jsp page; but  failed/killed attempts column show it as zero.,Closed,Fixed,,Amareshwari Sriramadasu,Amareshwari Sriramadasu,Fri; 16 Jan 2009 08:05:38 +0000,Wed; 8 Jul 2009 16:53:14 +0000,Fri; 13 Feb 2009 04:02:21 +0000,,0.19.0,,,,https://issues.apache.org/jira/browse/HADOOP-5067
HADOOP-5068,Bug,Major,,testClusterBlockingForLackOfMemory in TestCapacityScheduler fails randomly,testClusterBlockingForLackOfMemory fails randomly when TestCapacityScheduler is run.,Closed,Fixed,,Vinod Kumar Vavilapalli,Sreekanth Ramakrishnan,Fri; 16 Jan 2009 10:40:22 +0000,Wed; 8 Jul 2009 16:40:29 +0000,Tue; 7 Apr 2009 18:14:26 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-5068
HADOOP-5069,New Feature,Minor,test,add a Hadoop-centric junit test result listener,"People are encountering different problems with hadoop's unit tests; defects currently being WONTFIX'd	HADOOP-5001 : Junit tests that time out don't write any test progress related logs	HADOOP-4721 : OOM in .TestSetupAndCleanupFailureThere is a root cause here; the XmlResultFormatter of Ant buffers everything before writing out a DOM. Too much logged: OOM and no output. Timeout: kill and no output.We could add a new logger class to hadoop and then push it back into Ant once we were happy; or keep it separate if we had specific dependencies (like on hadoop-dfs API) that they lacked. Some ideas	stream XML to disk. We would have to put the test summary at the end; could use XSL to generate HTML and the classic XML content	stream XHTML to disk. Makes it readable as you go along; makes the XSL work afterwards harder.	push out results as records to a DFS. There's a problem here in that this needs to be a different DFS from that you are testing; yet it needs to be compatible with the client.Item #3 would be interesting but doing it inside JUnit is too dangerous classpath and config wise. Better to have Ant do the copy afterwards. What is needed then is a way to easily append different tests to the same DFS file in a way that tools can analyse them all afterwards. The copy is easy add a new Ant resource for that but the choice of format is trickier.Here's some work I did on this a couple of years back; I've not done much since then: http://people.apache.org/~stevel/slides/distributed_testing_with_smartfrog_slides.pdfIs anyone else interested in exploring this?",Resolved,Fixed,,Unassigned,Steve Loughran,Fri; 16 Jan 2009 12:04:44 +0000,Mon; 21 Jul 2014 18:10:51 +0000,Mon; 21 Jul 2014 18:10:51 +0000,,0.21.0,,,,https://issues.apache.org/jira/browse/HADOOP-5069
HADOOP-5070,Bug,Blocker,documentation,Update the year for the copyright to 2009,The year should be updated to 2009 before any new release comes out.,Closed,Fixed,,Tsz Wo Nicholas Sze,Tsz Wo Nicholas Sze,Fri; 16 Jan 2009 17:25:24 +0000,Tue; 24 Aug 2010 20:35:02 +0000,Wed; 21 Jan 2009 00:10:02 +0000,,,,,HADOOP-3543,https://issues.apache.org/jira/browse/HADOOP-5070
HADOOP-5071,Sub-task,Major,,Hadoop 1.0 Compatibility Requirements,"The purpose of this Jira is to decide on  Hadoop 1.0 Compatibility requirementsA proposal is described below that was discussed on email alias core-dev@hadoop.apache.orgRelease terminology used below:Standard release numbering: major; minor; dot releases	Only bug fixes in dot releases: m.x.y			no changes to API; disk format; protocols or config etc. in a dot release			new features in major (m.0) and minor (m.x.0) releasesHadoop Compatibility Proposal	1 API CompatibilityNo need for client recompilation when upgrading across minor releases (ie. from m.x to m.y; where x = y)Classes or methods deprecated in m.x can be removed in (m+1).0Note that this is stronger than what we have been doing in Hadoop 0.x releases.	This is fairly standard compatibility rules for major and minor releases.	2 Data Compatibility			Motivation: Users expect File systems preserve data transparently across releases.		2.a HDFS metadata and data can change across minor or major releases ; but such changes are transparent to user application. That is release upgrade must automatically convert the metadata and data as needed. Further; a release upgrade must allow a cluster to roll back to the older version and its older disk format. (rollback needs to restore the orignal data not any updated data).		2.a-WeakerAutomaticConversion:Automatic conversion is support across a small number of releases. If a user wants to jump across multiple releases he may be forced to go through a few intermediate release to get to the final desired release.			3 Wire Protocol CompatibilityWe offer no wire compatibility in our 0.x release today.			Motivation: The motivation isn't to make the hadoop protocols public. Applications will not call the protocol directly but through a library (in our case FileSystem class and its implementations). Instead the motivation is that customers run multiple clusters and have apps that access data across clusters. Customers cannot be expected to update all clusters simultaneously.		3.a Old m.x clients can connect to new m.y servers; where x = y but the old clients might get reduced functionality or performance. m.x clients might not be able to connect to (m+1).z servers		3.b. New m.y clients must be able to connect to old m.x server; where x y but only for old m.x functionality.Comment: Generally old API methods continue to use old rpc methods. However; it is legal to have new implementations of old API methods call newrpcs methods; as long as the library transparently handles the fallback case for old servers.		3.c. At any major release transition [ ie from a release m.x to a release (m+1).0]; a user should be able to read data from the cluster running the old version.					Motivation: data copying across clusters is a common operation for many customers. For example this is routinely at done at Yahoo; another use case is HADOOP-4058. Today; http (or hftp) provides a guaranteed compatible way of copying data across versions. Clearly one cannot force a customer to simultaneously update all its Hadoop clusters on to a new major release.  We can satisfy this requirement via the http/hftp mechanism or some other mechanism.						3.c-StrongerShall we add a stronger requirement for 1. 0 : wire compatibility across major versions? That is not just for reading but for all operations. This can be supported by class loading or other games.Note we can wait to provide this when 2. 0 happens. If Hadoop provided this guarantee then it would allow customers to partition their data across clusters without risking apps breaking across major releases due to wire incompatibility issues.					Motivation: Data copying is a compromise. Customers really want to run apps across clusters running different versions.",Resolved,Won't Fix,,Sanjay Radia,Sanjay Radia,Fri; 16 Jan 2009 18:34:18 +0000,Sat; 31 Dec 2011 17:45:13 +0000,Sat; 31 Dec 2011 17:45:13 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-5071
HADOOP-5072,Bug,Major,test,testSequenceFileGzipCodec won't pass without native gzip codec,Somehow; SequenceFile requires native gzip codec. We should remove it from the test cases since that may not pass on all platforms.,Closed,Fixed,,Zheng Shao,Zheng Shao,Fri; 16 Jan 2009 19:25:29 +0000,Tue; 24 Aug 2010 20:35:03 +0000,Fri; 16 Jan 2009 19:46:57 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-5072
HADOOP-5073,Sub-task,Major,,Hadoop 1.0 Interface Classification - scope (visibility - public/private) and stability,This jira proposes an interface classification for hadoop interfaces.The discussion was started in email alias core-dev@hadoop.apache.org in Nov 2008.,Closed,Fixed,,Jakob Homan,Sanjay Radia,Fri; 16 Jan 2009 20:59:47 +0000,Fri; 31 May 2013 14:07:47 +0000,Wed; 9 Sep 2009 00:45:05 +0000,,0.21.0,,,HADOOP-6658;MAPREDUCE-1650;HDFS-752;HADOOP-6289;HADOOP-6668;HBASE-4403,https://issues.apache.org/jira/browse/HADOOP-5073
HDFS-125,Bug,Major,,Consistency of different replicas of the same block is not checked.,HDFS currently detects corrupted replicas by verifying that its contents matches the checksum stored in the block meta-file. This is done independently for each replica of the block on the data-node it belongs to. But we do not check that the replicas are identical across data-nodes as long as they have the same size.This is not common but can happen as a result of a software bug or an operator mismanagement. And in this case different clients will read different data from the same file.,Open,Unresolved,HDFS-591,Unassigned,Konstantin Shvachko,Fri; 16 Jan 2009 22:26:39 +0000,Wed; 23 Jul 2014 22:49:01 +0000,,,,,,HDFS-366,https://issues.apache.org/jira/browse/HDFS-125
HADOOP-5075,Bug,Blocker,,Potential infinite loop in updateMinSlots,We ran into a problem at Facebook where the updateMinSlots loop in the scheduler was repeating infinitely. This might happen if; due to rounding; we are unable to assign the last few slots in a pool. This patch adds a break statement to ensure that the loop exists if it hasn't managed to assign any slots.,Closed,Fixed,,Matei Zaharia,Matei Zaharia,Sat; 17 Jan 2009 01:42:06 +0000,Wed; 8 Jul 2009 16:41:04 +0000,Fri; 23 Jan 2009 05:09:56 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-5075
HADOOP-5076,Bug,Major,,chukwa metrics file get overwritten when process launch,In Log4jMetricsContext; the log4j appender always rewrite the file instead of append to the log file.  This should bechanged to append to ensure the metrics log file is streamed correctly.,Closed,Duplicate,HADOOP-5100,Unassigned,Eric Yang,Sat; 17 Jan 2009 01:42:28 +0000,Wed; 8 Jul 2009 16:40:47 +0000,Tue; 10 Feb 2009 02:40:06 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-5076
HADOOP-5077,Bug,Blocker,util,JavaDoc errors in 0.18.3,There are JavaDoc errors in 0.18.3. These are not present in 0.19 and above thus went undetected by Hudson and others.,Closed,Fixed,,Raghu Angadi,Raghu Angadi,Sat; 17 Jan 2009 01:53:32 +0000,Fri; 30 Jan 2009 20:14:50 +0000,Sat; 17 Jan 2009 02:59:38 +0000,,0.18.3,,,,https://issues.apache.org/jira/browse/HADOOP-5077
HADOOP-5078,Bug,Major,contrib/cloud,Broken AMI/AKI for ec2 on hadoop,"c1.xlarge and m1.large instances fail to boot. ec2-get-console-output show them stuck at ""Creating /dev"" step.",Closed,Fixed,,Tom White,Mathieu Poumeyrol,Mon; 19 Jan 2009 16:22:22 +0000,Tue; 24 Aug 2010 20:35:04 +0000,Thu; 29 Jan 2009 12:37:22 +0000,,0.19.0,,,,https://issues.apache.org/jira/browse/HADOOP-5078
HADOOP-5079,Bug,Major,util, HashFunction inadvertently destroys some randomness,HashFunction.hash restricts initval for the next hash to the [0; maxValue) range of the hash indexes returned. This is suboptimal; particularly for larger nbHash and smaller maxValue.  Rather we should first set initval; then restrict the range for the result assignment.,Closed,Fixed,,Jonathan Ellis,Jonathan Ellis,Mon; 19 Jan 2009 21:47:00 +0000,Thu; 23 Apr 2009 19:18:02 +0000,Tue; 10 Feb 2009 01:53:08 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-5079
