Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
MAPREDUCE-47,Bug,Major,,Tasklog servlet doesn't display any logs when logs are short,After running a job that died after only writing a little bit of logs; the tasklog servlet shows an empty log.  In the log directory; however; there are non-empty stderr and stdout logs:  $ ls -la total 92 drwxrwsr-x  2 mapreduce mapreduce  4096 Mar 19 16:24 . drwxrwsr-x 95 mapreduce mapreduce 69632 Mar 19 16:24 .. rw-rr-  1 mapreduce mapreduce    78 Mar 19 16:24 log.index rw-rw-r-  1 mapreduce mapreduce   350 Mar 19 16:24 stderr rw-rw-r-  1 mapreduce mapreduce  4413 Mar 19 16:24 stdout $ cat log.index  LOG_DIR:attempt_200902160142_0040_m_000000_3 stdout:0 0 stderr:0 0 syslog:0 0,Resolved,Duplicate,HADOOP-4374,Unassigned,Michael Bieniosek,Thu; 19 Mar 2009 16:42:43 +0000,Sat; 31 Dec 2011 09:33:34 +0000,Sat; 31 Dec 2011 09:33:34 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-47
MAPREDUCE-48,Bug,Major,,Expired launching tasks affect small jobs' execution time,Currently when a task is given to a TT; the JT doesn't mark the task as running till the TT responds back to the JT. And within 10 mins(hard-coded); if the task doesn't come back; then only the task gets relaunched. For small jobs; this is a lot of time.,Resolved,Not A Problem,,Unassigned,Vinod Kumar Vavilapalli,Fri; 6 Mar 2009 11:38:09 +0000,Sat; 31 Dec 2011 09:20:00 +0000,Sat; 31 Dec 2011 09:20:00 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-48
MAPREDUCE-49,Bug,Major,,JobTracker UI shows Incorrect reporter progress.,Hadoop UI is showing a Job in completed box where the reducer progress percentage is 99.97 % .   The job have no exceptions and was successfully completed.,Resolved,Duplicate,HADOOP-5210,Unassigned,bhupesh bansal,Sat; 2 May 2009 21:12:32 +0000,Sat; 31 Dec 2011 09:34:08 +0000,Sat; 31 Dec 2011 09:34:08 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-49
HADOOP-10867,Bug,Major,,NPE in heartbeat when the configured topology script doesn't exist,nan,Open,Unresolved,MAPREDUCE-820,Mauro Murari,Vinod Kumar Vavilapalli,Thu; 26 Feb 2009 11:12:53 +0000,Mon; 2 Feb 2015 22:14:18 +0000,,,1.0.3,newbie,,HADOOP-8049,https://issues.apache.org/jira/browse/HADOOP-10867
MAPREDUCE-51,Bug,Major,,TestTaskLimits fails occassionally,When I run TestTaskLimits locally; it fails sometimes with a timeout. This is with trunk.,Resolved,Not A Problem,,Unassigned,Hemanth Yamijala,Wed; 17 Jun 2009 06:09:56 +0000,Sat; 31 Dec 2011 09:36:33 +0000,Sat; 31 Dec 2011 09:36:33 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-51
MAPREDUCE-52,Bug,Major,,KeyFieldBasedPartitioner would lost data if specifed field not exist; and it should encode free not only support utf8,1) Currently;  KeyFieldBasedPartitioner only support utf8 encoded recored;  we should use text or byteswriteable data types.  2) when using KeyFieldBasedPartitioner; if the record doesn't contain the specified field; the endChar would equal with array.length; which throw ArrayOutOfIndex exception; losting that record!,Open,Unresolved,,Unassigned,ZhuGuanyin,Wed; 6 May 2009 11:10:09 +0000,Mon; 29 Jun 2009 11:06:08 +0000,,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-52
MAPREDUCE-53,Bug,Major,,JUnit tests should not create directories in the current directory,"PiEstimator. create test directories in the current directory. I think that a better place is directory "". test"".",Resolved,Not A Problem,,Unassigned,Hairong Kuang,Tue; 10 Apr 2007 19:18:33 +0000,Sat; 31 Dec 2011 09:35:52 +0000,Sat; 31 Dec 2011 09:35:52 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-53
MAPREDUCE-54,Bug,Major,,distcp failed due to problem in creating files,When I run a distcp program to copy files from one dfs to another; my job failed with the mappers throwing the following exception:  org.apache.hadoop.ipc.RemoteException: org.apache.hadoop.dfs.AlreadyBeingCreatedException: failed to create file  part-00007 for DFSClient_task_200710122302_0002_m_000456_2 on client 72.30.43.23 because current leaseholder is trying to recreate file.  temp failed.,Resolved,Not A Problem,,Unassigned,Runping Qi,Sat; 13 Oct 2007 03:32:31 +0000,Sat; 31 Dec 2011 09:38:04 +0000,Sat; 31 Dec 2011 09:38:04 +0000,,,,,HADOOP-2087,https://issues.apache.org/jira/browse/MAPREDUCE-54
MAPREDUCE-55,Bug,Major,,Reduce task should stop shuffle-retrying in case of out-of-memory errors,In ReduceTask; MapOutputCopier threads catch Throwble and retry happens for the shuffle. It should not retry incase of Errors suchas OutOfMemoryError etc.  May be it should retry only in case of Connect Read failures and die in all other cases. Thoughts?,Resolved,Duplicate,MAPREDUCE-318,Unassigned,Amareshwari Sriramadasu,Tue; 17 Feb 2009 05:44:37 +0000,Wed; 7 Oct 2009 06:16:12 +0000,Wed; 7 Oct 2009 06:16:12 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-55
MAPREDUCE-56,Bug,Major,,Client recovery from Job tracker restarts and connectivity failures,This Jira addresses the client side recovery from Jobtracker restarts; fail overs and network connectivity issues. This does not address Jobtracker high availability and tracks only the client side recovery.,Resolved,Not A Problem,,Unassigned,Suresh Srinivas,Fri; 16 Jan 2009 02:33:37 +0000,Sat; 31 Dec 2011 09:40:20 +0000,Sat; 31 Dec 2011 09:40:20 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-56
MAPREDUCE-58,Bug,Major,,Duplicate metric name getTask,I've been seeing the following error in some tasks:,Resolved,Not A Problem,,Unassigned,Owen O'Malley,Tue; 14 Apr 2009 22:29:14 +0000,Sat; 31 Dec 2011 09:40:58 +0000,Sat; 31 Dec 2011 09:40:57 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-58
MAPREDUCE-59,Bug,Major,,'job -kill' from command line should inform if the job doesn't exist,"Killing an invalid job from command line succeeds with a message stating ""job killed"".",Resolved,Invalid,,Unassigned,Amar Kamat,Fri; 9 Jan 2009 15:22:26 +0000,Sat; 7 Jul 2012 16:21:20 +0000,Sat; 7 Jul 2012 16:21:19 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-59
MAPREDUCE-60,Bug,Major,,Nested class TaskTracker.TaskInProgress needs additional synchronization,"The nested class TaskTracker.TaskInProgress needs additional synchronization to work properly with the Java Memory Model.  Presumably this class is accessed by more than one thread; because it already contains synchronization.  However; it needs additional synchronization; especially to protect access to the long fields lastProgressReport and taskTimeOut.  Long fields are not guaranteed to be read written atomically; so not only do you risk reading stale values; but you risk reading corrupted values.  The field wasKilled also needs synchronization; as it is polled from within the TaskTracker class.    I suggest the following improvements to the class  	Make the fields task and taskStatus final.  They are used this way already.  Making them final clarifies there behavior in a current environment. 	Add the synchronized modifier to the methods getLastProgressReport() and getTaskTimeout(). 	Make the field wasKilled private and add a new public synchronized wasKilled() getter method.  Replace the use of the field with this method in TaskTracker. 	Add a comment to localizeTask() indicating that the caller must be synchronized on this.",Resolved,Incomplete,,Unassigned,Aaron Greenhouse,Fri; 13 Jun 2008 14:15:12 +0000,Fri; 18 Jul 2014 05:34:08 +0000,Fri; 18 Jul 2014 05:34:08 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-60
MAPREDUCE-61,Bug,Major,,Counters value of  reduce input records do not match map output records,Counters value of  reduce input records do not match map output records under certain circumstances.  somehow reproducable,Resolved,Not A Problem,,Daniel Udatny,Daniel Udatny,Thu; 17 Apr 2008 13:46:53 +0000,Sat; 31 Dec 2011 09:44:12 +0000,Sat; 31 Dec 2011 09:44:12 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-61
MAPREDUCE-62,Bug,Major,,job.xml should have high replication factor by default,job.xml is set the default replication factor of 3 by the JobClient. The same config file is accessed from the DFS by JT as well as all the TTs. Hence it should be set a high replication factor say 10; just like the job.jar.,Resolved,Not A Problem,,Unassigned,Vinod Kumar Vavilapalli,Mon; 23 Feb 2009 05:52:46 +0000,Sat; 31 Dec 2011 09:54:43 +0000,Sat; 31 Dec 2011 09:54:43 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-62
MAPREDUCE-63,Bug,Major,,TaskTracker falls into an infinite loop.,All maps had been completed successfully. I had only one reduce task during which TaskTracker infinitely outputs:    INFO mapred.JobTracker: Adding task 'task_0001_r_000000_0' to tip tip_0001_r_000000; for tracker 'tracker_my-host.com:50050',Open,Unresolved,HADOOP-1862,Arun C Murthy,Konstantin Shvachko,Wed; 16 May 2007 02:59:18 +0000,Thu; 26 Jul 2012 07:57:26 +0000,,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-63
MAPREDUCE-64,Bug,Major,performance;task,Map-side sort is hampered by io.sort.record.percent,Currently io.sort.record.percent is a fairly obscure; per-job configurable; expert-level parameter which controls how much accounting space is available for records in the map-side sort buffer (io.sort.mb). Typically values for io.sort.mb (100) and io.sort.record.percent (0.05) imply that we can store ~350;000 records in the buffer before necessitating a sort deserialization of records too...  Sure; jobs can configure io.sort.record.percent; but it's tedious and obscure; we really can do better by getting the framework to automagically pick it by using all available memory (upto io.sort.mb) for either the data or accounting.,Closed,Fixed,,Chris Douglas,Arun C Murthy,Thu; 22 Jan 2009 22:02:22 +0000,Sat; 30 Mar 2013 00:22:12 +0000,Fri; 5 Feb 2010 05:43:27 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-64
MAPREDUCE-65,Bug,Major,,TaskTrackers never (re)connect back to the JobTracker if the JobTracker node/machine is changed,I tried the following  1) Started a hadoop cluster. 2) Killed the JT 3) Selected a new node for starting JT.  4) Changed the entry on the tasktracker to reflect the new (old) hostname to (new) ip mapping. Checked if the tracker node correctly resolves the hostname to the new ip. 5) Start the JT on the new node The tasktracker fails to connect to the new jobtracker. It seems that the hostname resolution remains stale and is never updated.,Resolved,Won't Fix,,Unassigned,Amar Kamat,Mon; 25 Aug 2008 18:22:11 +0000,Wed; 30 Jul 2014 17:05:12 +0000,Wed; 30 Jul 2014 17:05:12 +0000,,,,,MAPREDUCE-2288,https://issues.apache.org/jira/browse/MAPREDUCE-65
MAPREDUCE-66,Bug,Major,,The local bytes read of Mapper tasks are too high than bytes written,"The local bytes read are 6 times that of local bytes written. This is very hard to explain.  Here is the relevant counters:  Counters for tip_200810170704_0044_m_000001  File Systems 	Local bytes read 	6;684;486;486 	Local bytes written 	1;007;113;506 	HDFS bytes read 	147;200;700  Map-Reduce Framework 	Map input records 	3;588;883 	Map output records 	3;588;883 	Map input bytes 	147;200;579 	Map output bytes 	464;822;403 	Combine input records 	0 	Combine output records 	0",Resolved,Not A Problem,,Unassigned,Runping Qi,Fri; 17 Oct 2008 22:44:42 +0000,Sat; 31 Dec 2011 09:46:20 +0000,Sat; 31 Dec 2011 09:46:20 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-66
MAPREDUCE-67,Bug,Major,,Few tasks failed while creating the work directory for a job; when job tracker was restarted,A randomwriter job was running when the job tracker restarted. After the jobtracker restarted; some tasktrackers were sent a reinit action. After this; some new tasks of the random writer were scheduled to be run on the same task trackers. These failed in the job localization while creating the work directory. However; the next attempts of the same job ran successfully and the job succeeded. This happened in about 1% of the total number of tasks.,Resolved,Invalid,,Amareshwari Sriramadasu,Hemanth Yamijala,Fri; 13 Mar 2009 13:04:33 +0000,Tue; 11 Aug 2009 05:39:48 +0000,Tue; 11 Aug 2009 05:39:48 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-67
MAPREDUCE-68,Bug,Major,,Hadoop reduce scheduler sometimes leaves machines idle,I have a MapReduce application with number of reducers equal to the number of machines in the cluster (and with speculative execution turned off). However; Hadoop schedules multiple reduces to run on single machines and leaves other machines idle. This causes contention and seriously slows down the job. Hadoop should employ the simple heuristic of utilizing as many machines as possible when scheduling reduces.,Resolved,Not A Problem,,Unassigned,Nathan Marz,Tue; 3 Feb 2009 03:22:55 +0000,Sat; 31 Dec 2011 09:53:21 +0000,Sat; 31 Dec 2011 09:53:21 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-68
MAPREDUCE-69,Bug,Major,,NPE in TaskTracker RenitTrackerAction ,TaskTracker log shows =============  2007-03-28 02:32:18;076 INFO org.apache.hadoop.mapred.TaskTracker: Recieved RenitTrackerAction from JobTracker 2007-03-28 02:32:18;494 ERROR org.apache.hadoop.mapred.TaskTracker: Can not start task tracker because  1589)  JobTracker log shows ============== 2007-03-28 02:31:18;977 INFO org.apache.hadoop.mapred.JobTracker: Lost tracker '___.___.com' ... 2007-03-28 02:31:18;977 INFO org.apache.hadoop.mapred.JobInProgress: TaskTracker at 'tracker___.__.com' turned 'flaky' ... 2007-03-28 02:32:18;075 WARN org.apache.hadoop.mapred.JobTracker: Status from unknown Tracker : tracker___.__.com:#####,Resolved,Cannot Reproduce,,Unassigned,Koji Noguchi,Wed; 28 Mar 2007 07:18:57 +0000,Sat; 31 Dec 2011 09:45:15 +0000,Sat; 31 Dec 2011 09:45:15 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-69
MAPREDUCE-70,Bug,Major,,Unify  the way job history filename is parsed,"Job history filename has the following meta-info :  	jobtracker's hostname 	job id 	username 	jobname    HistoryViewer. and jobhistory.jsp are required to parse the history filename to extract the meta-info. It makes more sense to provide a common utility in JobHistory to do it.",Resolved,Fixed,,Amar Kamat,Amar Kamat,Mon; 25 Aug 2008 18:37:10 +0000,Wed; 15 Jul 2009 15:40:33 +0000,Wed; 15 Jul 2009 15:40:33 +0000,,,,MAPREDUCE-323,HADOOP-4498,https://issues.apache.org/jira/browse/MAPREDUCE-70
MAPREDUCE-71,Bug,Major,,JobClient can be constructed without initializing object state,The JobClient class has a no-arg constructor that does nothing.  This leaves critical object state uninitialized.,Resolved,Not A Problem,,Owen O'Malley,Nigel Daley,Wed; 8 Nov 2006 18:57:16 +0000,Sat; 31 Dec 2011 09:43:16 +0000,Sat; 31 Dec 2011 09:43:16 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-71
MAPREDUCE-72,Bug,Major,,Move handling of Task debugging out of TaskTracker,Currently TaskTracker.TaskInProgress.taskFinished handles the responsibility of executing the debug scripts for Map post processing classes.  The current situation leads to bugs like HADOOP-3696.,Resolved,Invalid,,Unassigned,Arun C Murthy,Mon; 21 Jul 2008 21:02:32 +0000,Sat; 7 Jul 2012 16:12:47 +0000,Sat; 7 Jul 2012 16:12:46 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-72
MAPREDUCE-73,Bug,Critical,,Deadlock in JobTracker initJobs,"Found one Java-level deadlock: ============================= ""SocketListener0-26"":   waiting to lock monitor 0x08ed5ce4 (object 0x567924c0; a org.apache.hadoop.mapred.JobTracker);   which is held by ""IPC Server handler 1 on 9001"" ""IPC Server handler 1 on 9001"":   waiting to lock monitor 0x08f7da88 (object 0x5744f5b8; a org.apache.hadoop.mapred.JobInProgress);   which is held by ""initJobs"" ""initJobs"":   waiting to lock monitor 0x08ed5ce4 (object 0x567924c0; a org.apache.hadoop.mapred.JobTracker);   which is held by ""IPC Server handler 1 on 9001""  Java stack information for the threads listed above: =================================================== ""SocketListener0-26"":          org.apache.hadoop.mapred.EagerTaskInitializationListener$JobInitThread.run(EagerTaskInitializationListener. 55)    Found 1 deadlock.",Resolved,Duplicate,MAPREDUCE-805,Unassigned,Dave Latham,Mon; 4 May 2009 22:48:12 +0000,Mon; 9 Nov 2009 04:34:02 +0000,Mon; 9 Nov 2009 04:34:02 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-73
MAPREDUCE-74,Bug,Major,,JobClient hangs when getting map-task reports,a call to JobClient.getMapTaskReports() has been hung for 6+ days,Resolved,Not A Problem,,Unassigned,sam rash,Thu; 5 Feb 2009 22:44:39 +0000,Sat; 31 Dec 2011 09:54:01 +0000,Sat; 31 Dec 2011 09:54:01 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-74
MAPREDUCE-75,Bug,Major,,Job history log does not output final counters if job is failed or killed,The last log entry in job history contains important counters. This information is missing if the job is killed or failed.,Resolved,Cannot Reproduce,,Unassigned,Mac Yang,Mon; 20 Apr 2009 17:33:11 +0000,Sat; 7 Jul 2012 17:37:09 +0000,Sat; 7 Jul 2012 17:37:09 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-75
